id,label,gender,age,mask,path
006702,4,1,1,0,../input/data/train/images/001748_female_Asian_47/mask3.jpg
006703,4,1,1,0,../input/data/train/images/001748_female_Asian_47/mask1.jpg
006704,4,1,1,0,../input/data/train/images/001748_female_Asian_47/mask2.jpg
006705,4,1,1,0,../input/data/train/images/001748_female_Asian_47/mask5.jpg
006706,4,1,1,0,../input/data/train/images/001749_female_Asian_39/mask4.jpg
006707,16,1,1,2,../input/data/train/images/001749_female_Asian_39/normal.jpg
006708,10,1,1,1,../input/data/train/images/001749_female_Asian_39/incorrect_mask.jpg
006709,4,1,1,0,../input/data/train/images/001749_female_Asian_39/mask3.jpg
006710,4,1,1,0,../input/data/train/images/001749_female_Asian_39/mask1.jpg
006711,4,1,1,0,../input/data/train/images/001749_female_Asian_39/mask2.jpg
006712,4,1,1,0,../input/data/train/images/001749_female_Asian_39/mask5.jpg
006713,4,1,1,0,../input/data/train/images/001750_female_Asian_50/mask4.jpg
006714,16,1,1,2,../input/data/train/images/001750_female_Asian_50/normal.jpg
006715,10,1,1,1,../input/data/train/images/001750_female_Asian_50/incorrect_mask.jpg
006716,4,1,1,0,../input/data/train/images/001750_female_Asian_50/mask3.jpg
006717,4,1,1,0,../input/data/train/images/001750_female_Asian_50/mask1.jpg
006718,4,1,1,0,../input/data/train/images/001750_female_Asian_50/mask2.jpg
006719,4,1,1,0,../input/data/train/images/001750_female_Asian_50/mask5.jpg
006720,1,0,1,0,../input/data/train/images/001751_male_Asian_51/mask4.jpg
006721,13,0,1,2,../input/data/train/images/001751_male_Asian_51/normal.jpg
006722,7,0,1,1,../input/data/train/images/001751_male_Asian_51/incorrect_mask.jpg
006723,1,0,1,0,../input/data/train/images/001751_male_Asian_51/mask3.jpg
006724,1,0,1,0,../input/data/train/images/001751_male_Asian_51/mask1.jpg
006725,1,0,1,0,../input/data/train/images/001751_male_Asian_51/mask2.jpg
006726,1,0,1,0,../input/data/train/images/001751_male_Asian_51/mask5.jpg
006727,1,0,1,0,../input/data/train/images/001752_male_Asian_53/mask4.jpg
006728,13,0,1,2,../input/data/train/images/001752_male_Asian_53/normal.jpg
006729,7,0,1,1,../input/data/train/images/001752_male_Asian_53/incorrect_mask.jpg
006730,1,0,1,0,../input/data/train/images/001752_male_Asian_53/mask3.jpg
006731,1,0,1,0,../input/data/train/images/001752_male_Asian_53/mask1.jpg
006732,1,0,1,0,../input/data/train/images/001752_male_Asian_53/mask2.jpg
006733,1,0,1,0,../input/data/train/images/001752_male_Asian_53/mask5.jpg
006734,4,1,1,0,../input/data/train/images/001754_female_Asian_43/mask4.jpg
006735,16,1,1,2,../input/data/train/images/001754_female_Asian_43/normal.jpg
006736,10,1,1,1,../input/data/train/images/001754_female_Asian_43/incorrect_mask.jpg
006737,4,1,1,0,../input/data/train/images/001754_female_Asian_43/mask3.jpg
006738,4,1,1,0,../input/data/train/images/001754_female_Asian_43/mask1.jpg
006739,4,1,1,0,../input/data/train/images/001754_female_Asian_43/mask2.jpg
006740,4,1,1,0,../input/data/train/images/001754_female_Asian_43/mask5.jpg
006741,1,0,1,0,../input/data/train/images/001755_male_Asian_38/mask4.jpg
006742,13,0,1,2,../input/data/train/images/001755_male_Asian_38/normal.jpg
006743,7,0,1,1,../input/data/train/images/001755_male_Asian_38/incorrect_mask.jpg
006744,1,0,1,0,../input/data/train/images/001755_male_Asian_38/mask3.jpg
006745,1,0,1,0,../input/data/train/images/001755_male_Asian_38/mask1.jpg
006746,1,0,1,0,../input/data/train/images/001755_male_Asian_38/mask2.jpg
006747,1,0,1,0,../input/data/train/images/001755_male_Asian_38/mask5.jpg
006748,1,0,1,0,../input/data/train/images/001756_male_Asian_59/mask4.jpg
006749,13,0,1,2,../input/data/train/images/001756_male_Asian_59/normal.jpg
006750,7,0,1,1,../input/data/train/images/001756_male_Asian_59/incorrect_mask.jpg
006751,1,0,1,0,../input/data/train/images/001756_male_Asian_59/mask3.jpg
006752,1,0,1,0,../input/data/train/images/001756_male_Asian_59/mask1.jpg
006753,1,0,1,0,../input/data/train/images/001756_male_Asian_59/mask2.jpg
006754,1,0,1,0,../input/data/train/images/001756_male_Asian_59/mask5.jpg
006755,4,1,1,0,../input/data/train/images/001757_female_Asian_45/mask4.jpg
006756,16,1,1,2,../input/data/train/images/001757_female_Asian_45/normal.jpg
006757,10,1,1,1,../input/data/train/images/001757_female_Asian_45/incorrect_mask.jpg
006758,4,1,1,0,../input/data/train/images/001757_female_Asian_45/mask3.jpg
006759,4,1,1,0,../input/data/train/images/001757_female_Asian_45/mask1.jpg
006760,4,1,1,0,../input/data/train/images/001757_female_Asian_45/mask2.jpg
006761,4,1,1,0,../input/data/train/images/001757_female_Asian_45/mask5.jpg
006762,1,0,1,0,../input/data/train/images/001758_male_Asian_55/mask4.jpg
006763,13,0,1,2,../input/data/train/images/001758_male_Asian_55/normal.jpg
006764,7,0,1,1,../input/data/train/images/001758_male_Asian_55/incorrect_mask.jpg
006765,1,0,1,0,../input/data/train/images/001758_male_Asian_55/mask3.jpg
006766,1,0,1,0,../input/data/train/images/001758_male_Asian_55/mask1.jpg
006767,1,0,1,0,../input/data/train/images/001758_male_Asian_55/mask2.jpg
006768,1,0,1,0,../input/data/train/images/001758_male_Asian_55/mask5.jpg
006769,4,1,1,0,../input/data/train/images/001759_female_Asian_46/mask4.jpg
006770,16,1,1,2,../input/data/train/images/001759_female_Asian_46/normal.jpg
006771,10,1,1,1,../input/data/train/images/001759_female_Asian_46/incorrect_mask.jpg
006772,4,1,1,0,../input/data/train/images/001759_female_Asian_46/mask3.jpg
006773,4,1,1,0,../input/data/train/images/001759_female_Asian_46/mask1.jpg
006774,4,1,1,0,../input/data/train/images/001759_female_Asian_46/mask2.jpg
006775,4,1,1,0,../input/data/train/images/001759_female_Asian_46/mask5.jpg
006776,4,1,1,0,../input/data/train/images/001760_female_Asian_50/mask4.jpg
006777,16,1,1,2,../input/data/train/images/001760_female_Asian_50/normal.jpg
006778,10,1,1,1,../input/data/train/images/001760_female_Asian_50/incorrect_mask.jpg
006779,4,1,1,0,../input/data/train/images/001760_female_Asian_50/mask3.jpg
006780,4,1,1,0,../input/data/train/images/001760_female_Asian_50/mask1.jpg
006781,4,1,1,0,../input/data/train/images/001760_female_Asian_50/mask2.jpg
006782,4,1,1,0,../input/data/train/images/001760_female_Asian_50/mask5.jpg
006783,1,0,1,0,../input/data/train/images/001761_male_Asian_44/mask4.jpg
006784,13,0,1,2,../input/data/train/images/001761_male_Asian_44/normal.jpg
006785,7,0,1,1,../input/data/train/images/001761_male_Asian_44/incorrect_mask.jpg
006786,1,0,1,0,../input/data/train/images/001761_male_Asian_44/mask3.jpg
006787,1,0,1,0,../input/data/train/images/001761_male_Asian_44/mask1.jpg
006788,1,0,1,0,../input/data/train/images/001761_male_Asian_44/mask2.jpg
006789,1,0,1,0,../input/data/train/images/001761_male_Asian_44/mask5.jpg
006790,1,0,1,0,../input/data/train/images/001762_male_Asian_40/mask4.jpg
006791,13,0,1,2,../input/data/train/images/001762_male_Asian_40/normal.jpg
006792,7,0,1,1,../input/data/train/images/001762_male_Asian_40/incorrect_mask.jpg
006793,1,0,1,0,../input/data/train/images/001762_male_Asian_40/mask3.jpg
006794,1,0,1,0,../input/data/train/images/001762_male_Asian_40/mask1.jpg
006795,1,0,1,0,../input/data/train/images/001762_male_Asian_40/mask2.jpg
006796,1,0,1,0,../input/data/train/images/001762_male_Asian_40/mask5.jpg
006797,4,1,1,0,../input/data/train/images/001763_female_Asian_42/mask4.jpg
006798,16,1,1,2,../input/data/train/images/001763_female_Asian_42/normal.jpg
006799,10,1,1,1,../input/data/train/images/001763_female_Asian_42/incorrect_mask.jpg
006800,4,1,1,0,../input/data/train/images/001763_female_Asian_42/mask3.jpg
006801,4,1,1,0,../input/data/train/images/001763_female_Asian_42/mask1.jpg
006802,4,1,1,0,../input/data/train/images/001763_female_Asian_42/mask2.jpg
006803,4,1,1,0,../input/data/train/images/001763_female_Asian_42/mask5.jpg
006804,1,0,1,0,../input/data/train/images/001765_male_Asian_58/mask4.jpg
006805,13,0,1,2,../input/data/train/images/001765_male_Asian_58/normal.jpg
006806,7,0,1,1,../input/data/train/images/001765_male_Asian_58/incorrect_mask.jpg
006807,1,0,1,0,../input/data/train/images/001765_male_Asian_58/mask3.jpg
006808,1,0,1,0,../input/data/train/images/001765_male_Asian_58/mask1.jpg
006809,1,0,1,0,../input/data/train/images/001765_male_Asian_58/mask2.jpg
006810,1,0,1,0,../input/data/train/images/001765_male_Asian_58/mask5.jpg
006811,4,1,1,0,../input/data/train/images/001766_female_Asian_53/mask4.jpg
006812,16,1,1,2,../input/data/train/images/001766_female_Asian_53/normal.jpg
006813,10,1,1,1,../input/data/train/images/001766_female_Asian_53/incorrect_mask.jpg
006814,4,1,1,0,../input/data/train/images/001766_female_Asian_53/mask3.jpg
006815,4,1,1,0,../input/data/train/images/001766_female_Asian_53/mask1.jpg
006816,4,1,1,0,../input/data/train/images/001766_female_Asian_53/mask2.jpg
006817,4,1,1,0,../input/data/train/images/001766_female_Asian_53/mask5.jpg
006818,4,1,1,0,../input/data/train/images/001767_female_Asian_50/mask4.jpg
006819,16,1,1,2,../input/data/train/images/001767_female_Asian_50/normal.jpg
006820,10,1,1,1,../input/data/train/images/001767_female_Asian_50/incorrect_mask.jpg
006821,4,1,1,0,../input/data/train/images/001767_female_Asian_50/mask3.jpg
006822,4,1,1,0,../input/data/train/images/001767_female_Asian_50/mask1.jpg
006823,4,1,1,0,../input/data/train/images/001767_female_Asian_50/mask2.jpg
006824,4,1,1,0,../input/data/train/images/001767_female_Asian_50/mask5.jpg
006825,1,0,1,0,../input/data/train/images/001769_male_Asian_51/mask4.jpg
006826,13,0,1,2,../input/data/train/images/001769_male_Asian_51/normal.jpg
006827,7,0,1,1,../input/data/train/images/001769_male_Asian_51/incorrect_mask.jpg
006828,1,0,1,0,../input/data/train/images/001769_male_Asian_51/mask3.jpg
006829,1,0,1,0,../input/data/train/images/001769_male_Asian_51/mask1.jpg
006830,1,0,1,0,../input/data/train/images/001769_male_Asian_51/mask2.jpg
006831,1,0,1,0,../input/data/train/images/001769_male_Asian_51/mask5.jpg
006832,4,1,1,0,../input/data/train/images/001770_female_Asian_47/mask4.jpg
006833,16,1,1,2,../input/data/train/images/001770_female_Asian_47/normal.jpg
006834,10,1,1,1,../input/data/train/images/001770_female_Asian_47/incorrect_mask.jpg
006835,4,1,1,0,../input/data/train/images/001770_female_Asian_47/mask3.jpg
006836,4,1,1,0,../input/data/train/images/001770_female_Asian_47/mask1.jpg
006837,4,1,1,0,../input/data/train/images/001770_female_Asian_47/mask2.jpg
006838,4,1,1,0,../input/data/train/images/001770_female_Asian_47/mask5.jpg
006839,4,1,1,0,../input/data/train/images/001771_female_Asian_54/mask4.jpg
006840,16,1,1,2,../input/data/train/images/001771_female_Asian_54/normal.jpg
006841,10,1,1,1,../input/data/train/images/001771_female_Asian_54/incorrect_mask.jpg
006842,4,1,1,0,../input/data/train/images/001771_female_Asian_54/mask3.jpg
006843,4,1,1,0,../input/data/train/images/001771_female_Asian_54/mask1.jpg
006844,4,1,1,0,../input/data/train/images/001771_female_Asian_54/mask2.jpg
006845,4,1,1,0,../input/data/train/images/001771_female_Asian_54/mask5.jpg
006846,1,0,1,0,../input/data/train/images/001772_male_Asian_57/mask4.jpg
006847,13,0,1,2,../input/data/train/images/001772_male_Asian_57/normal.jpg
006848,7,0,1,1,../input/data/train/images/001772_male_Asian_57/incorrect_mask.jpg
006849,1,0,1,0,../input/data/train/images/001772_male_Asian_57/mask3.jpg
006850,1,0,1,0,../input/data/train/images/001772_male_Asian_57/mask1.jpg
006851,1,0,1,0,../input/data/train/images/001772_male_Asian_57/mask2.jpg
006852,1,0,1,0,../input/data/train/images/001772_male_Asian_57/mask5.jpg
006853,4,1,1,0,../input/data/train/images/001773_female_Asian_56/mask4.jpg
006854,16,1,1,2,../input/data/train/images/001773_female_Asian_56/normal.jpg
006855,10,1,1,1,../input/data/train/images/001773_female_Asian_56/incorrect_mask.jpg
006856,4,1,1,0,../input/data/train/images/001773_female_Asian_56/mask3.jpg
006857,4,1,1,0,../input/data/train/images/001773_female_Asian_56/mask1.jpg
006858,4,1,1,0,../input/data/train/images/001773_female_Asian_56/mask2.jpg
006859,4,1,1,0,../input/data/train/images/001773_female_Asian_56/mask5.jpg
006860,4,1,1,0,../input/data/train/images/001774_female_Asian_58/mask4.jpg
006861,16,1,1,2,../input/data/train/images/001774_female_Asian_58/normal.jpg
006862,10,1,1,1,../input/data/train/images/001774_female_Asian_58/incorrect_mask.jpg
006863,4,1,1,0,../input/data/train/images/001774_female_Asian_58/mask3.jpg
006864,4,1,1,0,../input/data/train/images/001774_female_Asian_58/mask1.jpg
006865,4,1,1,0,../input/data/train/images/001774_female_Asian_58/mask2.jpg
006866,4,1,1,0,../input/data/train/images/001774_female_Asian_58/mask5.jpg
006867,4,1,1,0,../input/data/train/images/001774-1_female_Asian_52/mask4.jpg
006868,16,1,1,2,../input/data/train/images/001774-1_female_Asian_52/normal.jpg
006869,10,1,1,1,../input/data/train/images/001774-1_female_Asian_52/incorrect_mask.jpg
006870,4,1,1,0,../input/data/train/images/001774-1_female_Asian_52/mask3.jpg
006871,4,1,1,0,../input/data/train/images/001774-1_female_Asian_52/mask1.jpg
006872,4,1,1,0,../input/data/train/images/001774-1_female_Asian_52/mask2.jpg
006873,4,1,1,0,../input/data/train/images/001774-1_female_Asian_52/mask5.jpg
006874,1,0,1,0,../input/data/train/images/001774-2_male_Asian_52/mask4.jpg
006875,13,0,1,2,../input/data/train/images/001774-2_male_Asian_52/normal.jpg
006876,7,0,1,1,../input/data/train/images/001774-2_male_Asian_52/incorrect_mask.jpg
006877,1,0,1,0,../input/data/train/images/001774-2_male_Asian_52/mask3.jpg
006878,1,0,1,0,../input/data/train/images/001774-2_male_Asian_52/mask1.jpg
006879,1,0,1,0,../input/data/train/images/001774-2_male_Asian_52/mask2.jpg
006880,1,0,1,0,../input/data/train/images/001774-2_male_Asian_52/mask5.jpg
006881,1,0,1,0,../input/data/train/images/001775_male_Asian_58/mask4.jpg
006882,13,0,1,2,../input/data/train/images/001775_male_Asian_58/normal.jpg
006883,7,0,1,1,../input/data/train/images/001775_male_Asian_58/incorrect_mask.jpg
006884,1,0,1,0,../input/data/train/images/001775_male_Asian_58/mask3.jpg
006885,1,0,1,0,../input/data/train/images/001775_male_Asian_58/mask1.jpg
006886,1,0,1,0,../input/data/train/images/001775_male_Asian_58/mask2.jpg
006887,1,0,1,0,../input/data/train/images/001775_male_Asian_58/mask5.jpg
006888,4,1,1,0,../input/data/train/images/001775-1_female_Asian_50/mask4.jpg
006889,16,1,1,2,../input/data/train/images/001775-1_female_Asian_50/normal.jpg
006890,10,1,1,1,../input/data/train/images/001775-1_female_Asian_50/incorrect_mask.jpg
006891,4,1,1,0,../input/data/train/images/001775-1_female_Asian_50/mask3.jpg
006892,4,1,1,0,../input/data/train/images/001775-1_female_Asian_50/mask1.jpg
006893,4,1,1,0,../input/data/train/images/001775-1_female_Asian_50/mask2.jpg
006894,4,1,1,0,../input/data/train/images/001775-1_female_Asian_50/mask5.jpg
006895,1,0,1,0,../input/data/train/images/001776_male_Asian_54/mask4.jpg
006896,13,0,1,2,../input/data/train/images/001776_male_Asian_54/normal.jpg
006897,7,0,1,1,../input/data/train/images/001776_male_Asian_54/incorrect_mask.jpg
006898,1,0,1,0,../input/data/train/images/001776_male_Asian_54/mask3.jpg
006899,1,0,1,0,../input/data/train/images/001776_male_Asian_54/mask1.jpg
006900,1,0,1,0,../input/data/train/images/001776_male_Asian_54/mask2.jpg
006901,1,0,1,0,../input/data/train/images/001776_male_Asian_54/mask5.jpg
006902,4,1,1,0,../input/data/train/images/001777_female_Asian_58/mask4.jpg
006903,16,1,1,2,../input/data/train/images/001777_female_Asian_58/normal.jpg
006904,10,1,1,1,../input/data/train/images/001777_female_Asian_58/incorrect_mask.jpg
006905,4,1,1,0,../input/data/train/images/001777_female_Asian_58/mask3.jpg
006906,4,1,1,0,../input/data/train/images/001777_female_Asian_58/mask1.jpg
006907,4,1,1,0,../input/data/train/images/001777_female_Asian_58/mask2.jpg
006908,4,1,1,0,../input/data/train/images/001777_female_Asian_58/mask5.jpg
006909,4,1,1,0,../input/data/train/images/001779_female_Asian_53/mask4.jpg
006910,16,1,1,2,../input/data/train/images/001779_female_Asian_53/normal.jpg
006911,10,1,1,1,../input/data/train/images/001779_female_Asian_53/incorrect_mask.jpg
006912,4,1,1,0,../input/data/train/images/001779_female_Asian_53/mask3.jpg
006913,4,1,1,0,../input/data/train/images/001779_female_Asian_53/mask1.jpg
006914,4,1,1,0,../input/data/train/images/001779_female_Asian_53/mask2.jpg
006915,4,1,1,0,../input/data/train/images/001779_female_Asian_53/mask5.jpg
006916,4,1,1,0,../input/data/train/images/001780_female_Asian_54/mask4.jpg
006917,16,1,1,2,../input/data/train/images/001780_female_Asian_54/normal.jpg
006918,10,1,1,1,../input/data/train/images/001780_female_Asian_54/incorrect_mask.jpg
006919,4,1,1,0,../input/data/train/images/001780_female_Asian_54/mask3.jpg
006920,4,1,1,0,../input/data/train/images/001780_female_Asian_54/mask1.jpg
006921,4,1,1,0,../input/data/train/images/001780_female_Asian_54/mask2.jpg
006922,4,1,1,0,../input/data/train/images/001780_female_Asian_54/mask5.jpg
006923,4,1,1,0,../input/data/train/images/001781_female_Asian_53/mask4.jpg
006924,16,1,1,2,../input/data/train/images/001781_female_Asian_53/normal.jpg
006925,10,1,1,1,../input/data/train/images/001781_female_Asian_53/incorrect_mask.jpg
006926,4,1,1,0,../input/data/train/images/001781_female_Asian_53/mask3.jpg
006927,4,1,1,0,../input/data/train/images/001781_female_Asian_53/mask1.jpg
006928,4,1,1,0,../input/data/train/images/001781_female_Asian_53/mask2.jpg
006929,4,1,1,0,../input/data/train/images/001781_female_Asian_53/mask5.jpg
006930,4,1,1,0,../input/data/train/images/001783_female_Asian_42/mask4.jpg
006931,16,1,1,2,../input/data/train/images/001783_female_Asian_42/normal.jpg
006932,10,1,1,1,../input/data/train/images/001783_female_Asian_42/incorrect_mask.jpg
006933,4,1,1,0,../input/data/train/images/001783_female_Asian_42/mask3.jpg
006934,4,1,1,0,../input/data/train/images/001783_female_Asian_42/mask1.jpg
006935,4,1,1,0,../input/data/train/images/001783_female_Asian_42/mask2.jpg
006936,4,1,1,0,../input/data/train/images/001783_female_Asian_42/mask5.jpg
006937,0,0,0,0,../input/data/train/images/001785_male_Asian_26/mask4.jpg
006938,12,0,0,2,../input/data/train/images/001785_male_Asian_26/normal.jpg
006939,6,0,0,1,../input/data/train/images/001785_male_Asian_26/incorrect_mask.jpg
006940,0,0,0,0,../input/data/train/images/001785_male_Asian_26/mask3.jpg
006941,0,0,0,0,../input/data/train/images/001785_male_Asian_26/mask1.jpg
006942,0,0,0,0,../input/data/train/images/001785_male_Asian_26/mask2.jpg
006943,0,0,0,0,../input/data/train/images/001785_male_Asian_26/mask5.jpg
006944,0,0,0,0,../input/data/train/images/001786_male_Asian_28/mask4.jpg
006945,12,0,0,2,../input/data/train/images/001786_male_Asian_28/normal.jpg
006946,6,0,0,1,../input/data/train/images/001786_male_Asian_28/incorrect_mask.jpg
006947,0,0,0,0,../input/data/train/images/001786_male_Asian_28/mask3.jpg
006948,0,0,0,0,../input/data/train/images/001786_male_Asian_28/mask1.jpg
006949,0,0,0,0,../input/data/train/images/001786_male_Asian_28/mask2.jpg
006950,0,0,0,0,../input/data/train/images/001786_male_Asian_28/mask5.jpg
006951,3,1,0,0,../input/data/train/images/001787_female_Asian_26/mask4.jpg
006952,15,1,0,2,../input/data/train/images/001787_female_Asian_26/normal.jpg
006953,9,1,0,1,../input/data/train/images/001787_female_Asian_26/incorrect_mask.jpg
006954,3,1,0,0,../input/data/train/images/001787_female_Asian_26/mask3.jpg
006955,3,1,0,0,../input/data/train/images/001787_female_Asian_26/mask1.jpg
006956,3,1,0,0,../input/data/train/images/001787_female_Asian_26/mask2.jpg
006957,3,1,0,0,../input/data/train/images/001787_female_Asian_26/mask5.jpg
006958,0,0,0,0,../input/data/train/images/001788_male_Asian_28/mask4.jpg
006959,12,0,0,2,../input/data/train/images/001788_male_Asian_28/normal.jpg
006960,6,0,0,1,../input/data/train/images/001788_male_Asian_28/incorrect_mask.jpg
006961,0,0,0,0,../input/data/train/images/001788_male_Asian_28/mask3.jpg
006962,0,0,0,0,../input/data/train/images/001788_male_Asian_28/mask1.jpg
006963,0,0,0,0,../input/data/train/images/001788_male_Asian_28/mask2.jpg
006964,0,0,0,0,../input/data/train/images/001788_male_Asian_28/mask5.jpg
006965,4,1,1,0,../input/data/train/images/001790_female_Asian_50/mask4.jpg
006966,16,1,1,2,../input/data/train/images/001790_female_Asian_50/normal.jpg
006967,10,1,1,1,../input/data/train/images/001790_female_Asian_50/incorrect_mask.jpg
006968,4,1,1,0,../input/data/train/images/001790_female_Asian_50/mask3.jpg
006969,4,1,1,0,../input/data/train/images/001790_female_Asian_50/mask1.jpg
006970,4,1,1,0,../input/data/train/images/001790_female_Asian_50/mask2.jpg
006971,4,1,1,0,../input/data/train/images/001790_female_Asian_50/mask5.jpg
006972,0,0,0,0,../input/data/train/images/001791_male_Asian_24/mask4.jpg
006973,12,0,0,2,../input/data/train/images/001791_male_Asian_24/normal.jpg
006974,6,0,0,1,../input/data/train/images/001791_male_Asian_24/incorrect_mask.jpg
006975,0,0,0,0,../input/data/train/images/001791_male_Asian_24/mask3.jpg
006976,0,0,0,0,../input/data/train/images/001791_male_Asian_24/mask1.jpg
006977,0,0,0,0,../input/data/train/images/001791_male_Asian_24/mask2.jpg
006978,0,0,0,0,../input/data/train/images/001791_male_Asian_24/mask5.jpg
006979,0,0,0,0,../input/data/train/images/001792_male_Asian_26/mask4.jpg
006980,12,0,0,2,../input/data/train/images/001792_male_Asian_26/normal.jpg
006981,6,0,0,1,../input/data/train/images/001792_male_Asian_26/incorrect_mask.jpg
006982,0,0,0,0,../input/data/train/images/001792_male_Asian_26/mask3.jpg
006983,0,0,0,0,../input/data/train/images/001792_male_Asian_26/mask1.jpg
006984,0,0,0,0,../input/data/train/images/001792_male_Asian_26/mask2.jpg
006985,0,0,0,0,../input/data/train/images/001792_male_Asian_26/mask5.jpg
006986,3,1,0,0,../input/data/train/images/001793_female_Asian_25/mask4.jpg
006987,15,1,0,2,../input/data/train/images/001793_female_Asian_25/normal.jpg
006988,9,1,0,1,../input/data/train/images/001793_female_Asian_25/incorrect_mask.jpg
006989,3,1,0,0,../input/data/train/images/001793_female_Asian_25/mask3.jpg
006990,3,1,0,0,../input/data/train/images/001793_female_Asian_25/mask1.jpg
006991,3,1,0,0,../input/data/train/images/001793_female_Asian_25/mask2.jpg
006992,3,1,0,0,../input/data/train/images/001793_female_Asian_25/mask5.jpg
006993,4,1,1,0,../input/data/train/images/001794_female_Asian_53/mask4.jpg
006994,16,1,1,2,../input/data/train/images/001794_female_Asian_53/normal.jpg
006995,10,1,1,1,../input/data/train/images/001794_female_Asian_53/incorrect_mask.jpg
006996,4,1,1,0,../input/data/train/images/001794_female_Asian_53/mask3.jpg
006997,4,1,1,0,../input/data/train/images/001794_female_Asian_53/mask1.jpg
006998,4,1,1,0,../input/data/train/images/001794_female_Asian_53/mask2.jpg
006999,4,1,1,0,../input/data/train/images/001794_female_Asian_53/mask5.jpg
007000,0,0,0,0,../input/data/train/images/001795_male_Asian_27/mask4.jpg
007001,12,0,0,2,../input/data/train/images/001795_male_Asian_27/normal.jpg
007002,6,0,0,1,../input/data/train/images/001795_male_Asian_27/incorrect_mask.jpg
007003,0,0,0,0,../input/data/train/images/001795_male_Asian_27/mask3.jpg
007004,0,0,0,0,../input/data/train/images/001795_male_Asian_27/mask1.jpg
007005,0,0,0,0,../input/data/train/images/001795_male_Asian_27/mask2.jpg
007006,0,0,0,0,../input/data/train/images/001795_male_Asian_27/mask5.jpg
007007,3,1,0,0,../input/data/train/images/001796_female_Asian_23/mask4.jpg
007008,15,1,0,2,../input/data/train/images/001796_female_Asian_23/normal.jpg
007009,9,1,0,1,../input/data/train/images/001796_female_Asian_23/incorrect_mask.jpg
007010,3,1,0,0,../input/data/train/images/001796_female_Asian_23/mask3.jpg
007011,3,1,0,0,../input/data/train/images/001796_female_Asian_23/mask1.jpg
007012,3,1,0,0,../input/data/train/images/001796_female_Asian_23/mask2.jpg
007013,3,1,0,0,../input/data/train/images/001796_female_Asian_23/mask5.jpg
007014,0,0,0,0,../input/data/train/images/001798_male_Asian_23/mask4.jpg
007015,12,0,0,2,../input/data/train/images/001798_male_Asian_23/normal.jpg
007016,6,0,0,1,../input/data/train/images/001798_male_Asian_23/incorrect_mask.jpg
007017,0,0,0,0,../input/data/train/images/001798_male_Asian_23/mask3.jpg
007018,0,0,0,0,../input/data/train/images/001798_male_Asian_23/mask1.jpg
007019,0,0,0,0,../input/data/train/images/001798_male_Asian_23/mask2.jpg
007020,0,0,0,0,../input/data/train/images/001798_male_Asian_23/mask5.jpg
007021,3,1,0,0,../input/data/train/images/001799_female_Asian_25/mask4.jpg
007022,15,1,0,2,../input/data/train/images/001799_female_Asian_25/normal.jpg
007023,9,1,0,1,../input/data/train/images/001799_female_Asian_25/incorrect_mask.jpg
007024,3,1,0,0,../input/data/train/images/001799_female_Asian_25/mask3.jpg
007025,3,1,0,0,../input/data/train/images/001799_female_Asian_25/mask1.jpg
007026,3,1,0,0,../input/data/train/images/001799_female_Asian_25/mask2.jpg
007027,3,1,0,0,../input/data/train/images/001799_female_Asian_25/mask5.jpg
007028,4,1,1,0,../input/data/train/images/001800_female_Asian_54/mask4.jpg
007029,16,1,1,2,../input/data/train/images/001800_female_Asian_54/normal.jpg
007030,10,1,1,1,../input/data/train/images/001800_female_Asian_54/incorrect_mask.jpg
007031,4,1,1,0,../input/data/train/images/001800_female_Asian_54/mask3.jpg
007032,4,1,1,0,../input/data/train/images/001800_female_Asian_54/mask1.jpg
007033,4,1,1,0,../input/data/train/images/001800_female_Asian_54/mask2.jpg
007034,4,1,1,0,../input/data/train/images/001800_female_Asian_54/mask5.jpg
007035,3,1,0,0,../input/data/train/images/001803_female_Asian_27/mask4.jpg
007036,15,1,0,2,../input/data/train/images/001803_female_Asian_27/normal.jpg
007037,9,1,0,1,../input/data/train/images/001803_female_Asian_27/incorrect_mask.jpg
007038,3,1,0,0,../input/data/train/images/001803_female_Asian_27/mask3.jpg
007039,3,1,0,0,../input/data/train/images/001803_female_Asian_27/mask1.jpg
007040,3,1,0,0,../input/data/train/images/001803_female_Asian_27/mask2.jpg
007041,3,1,0,0,../input/data/train/images/001803_female_Asian_27/mask5.jpg
007042,3,1,0,0,../input/data/train/images/001804_female_Asian_23/mask4.jpg
007043,15,1,0,2,../input/data/train/images/001804_female_Asian_23/normal.jpg
007044,9,1,0,1,../input/data/train/images/001804_female_Asian_23/incorrect_mask.jpg
007045,3,1,0,0,../input/data/train/images/001804_female_Asian_23/mask3.jpg
007046,3,1,0,0,../input/data/train/images/001804_female_Asian_23/mask1.jpg
007047,3,1,0,0,../input/data/train/images/001804_female_Asian_23/mask2.jpg
007048,3,1,0,0,../input/data/train/images/001804_female_Asian_23/mask5.jpg
007049,3,1,0,0,../input/data/train/images/001806_female_Asian_23/mask4.jpg
007050,15,1,0,2,../input/data/train/images/001806_female_Asian_23/normal.jpg
007051,9,1,0,1,../input/data/train/images/001806_female_Asian_23/incorrect_mask.jpg
007052,3,1,0,0,../input/data/train/images/001806_female_Asian_23/mask3.jpg
007053,3,1,0,0,../input/data/train/images/001806_female_Asian_23/mask1.jpg
007054,3,1,0,0,../input/data/train/images/001806_female_Asian_23/mask2.jpg
